,texts,model,nFeatures,precision,recall,F1,Accuracy,AUC,truePos,trueNeg,falsePos,falseNeg,predictions,randomN,shape
0,Texts,kNN5,5,0.6132575757575758,0.7305555555555555,0.6230769230769231,0.5583333333333333,0.5618827160493827,32,17,27,12,"[0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
 1 1 1 1 1 1 1 0 0 0 1 1 1 0]",361128390,"(123, 246)"
1,Texts,kNN5,6,0.5933333333333334,0.7305555555555555,0.5726666666666667,0.5111111111111111,0.455516975308642,32,13,31,12,"[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
 1 1 1 0 1 1 1 1 1 1 1 1 1 1]",361128390,"(123, 246)"
2,Texts,kNN5,7,0.4711111111111111,0.41388888888888886,0.40336134453781514,0.5458333333333334,0.518287037037037,18,30,14,26,"[1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 0 1 1 1 0 1 1 0 1 1 0]",361128390,"(123, 246)"
3,Texts,kNN5,8,0.5281684981684982,0.6055555555555555,0.5481797188318928,0.5319444444444444,0.5721836419753087,27,20,24,17,"[0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1
 0 1 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 0
 0 0 0 0 0 1 1 1 0 0 0 0 0 0]",361128390,"(123, 246)"
4,Texts,kNN5,9,0.5557142857142857,0.26944444444444443,0.33221755368814193,0.46805555555555556,0.474633487654321,12,29,15,32,"[1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1
 1 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1
 0 0 0 1 0 0 0 0 0 0 0 0 0 0]",361128390,"(123, 246)"
5,Texts,kNN5,10,0.5333333333333333,0.15833333333333333,0.24032634032634032,0.4986111111111111,0.5426697530864197,7,37,7,37,"[0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 1 0 1]",361128390,"(123, 246)"
6,Texts,kNN5,11,0.6311111111111112,0.575,0.5453922685501633,0.5583333333333333,0.5306905864197531,25,24,20,19,"[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1
 1 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1
 0 0 1 1 1 1 1 1 1 1 1 1 0 1]",361128390,"(123, 246)"
7,Texts,kNN5,12,0.4501165501165501,0.4583333333333333,0.42505050505050507,0.5333333333333333,0.5874035493827161,20,27,17,24,"[1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 1
 1 1 1 0 1 0 1 0 1 1 0 0 1 1]",361128390,"(123, 246)"
8,Texts,kNN5,13,0.617979797979798,0.5444444444444444,0.5456965944272446,0.5541666666666667,0.5830439814814815,24,25,19,20,"[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 1 1
 0 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1
 0 1 0 1 1 1 0 1 0 1 1 0 1 1]",361128390,"(123, 246)"
9,Texts,kNN5,14,0.57,0.42777777777777776,0.4585765112080901,0.5458333333333334,0.5538001543209876,19,29,15,25,"[0 1 1 1 1 0 0 0 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 0 1 0
 0 0 0 0 0 1 0 1 1 0 0 0 0 0]",361128390,"(123, 246)"
